"date","co_ppb","so2_ppb","noy_ppb","o3_ppb","no_ppb","no2_ppb","nox_ppb","stack_flag"
2022-06-18 19:00:00,79.5809691666667,0.818773146944444,NA,35.9975653888889,0.00770462944138889,0.127704629441389,0.135409258882778,0
2022-06-18 20:00:00,79.3941963333333,0.795601851388889,NA,35.3546148333333,-0.00425754622511111,0.115742453774889,0.111484907549778,0
2022-06-18 21:00:00,78.9697265,0.816157406111111,NA,34.9519863611111,-0.00847476864722222,0.111525231352778,0.103050462705556,0
2022-06-18 22:00:00,78.1931759183673,0.859223355782313,NA,33.2505431564626,-0.0106974491904762,0.109302550809524,0.0986051016190476,0
2022-06-18 23:00:00,74.7888317647059,0.885724399803922,NA,26.2915949738562,0.000473365957516341,0.120473365957516,0.120946731915033,0
2022-06-19 00:00:00,70.2183198333333,0.816416666555556,NA,19.4187103,0.0168811111427778,0.136881111142778,0.153762222285556,0
2022-06-19 01:00:00,69.9200296666667,0.8484953675,NA,19.3957117777778,0.00740231486944445,0.127402314869444,0.134804629738889,0
2022-06-19 02:00:00,70.3542753333333,0.838379630833333,NA,19.9866057888889,-0.000924444494444443,0.119075555505556,0.118151111011111,0
2022-06-19 03:00:00,70.5085656666667,0.814953703055556,NA,19.6440841944444,0.528705094694444,0.648705094694444,1.17741018938889,0
2022-06-19 04:00:00,72.2971084745763,0.804919964689266,NA,19.8184318644068,5.56507463841808,5.68507463841808,11.2501492768362,0
2022-06-19 05:00:00,77.2933806666667,0.817828705555556,NA,27.6431002777778,8.56954027776667,8.68954027776667,17.2590805555333,0
2022-06-19 06:00:00,80.2457193333333,0.760069443888889,NA,28.8442147777778,12.5463176444444,12.6663176444444,25.2126352888889,0
2022-06-19 07:00:00,81.4718978333333,0.816365736666667,NA,30.8005014722222,7.51629698777778,7.63629698777778,15.1525939755556,0
2022-06-19 08:00:00,81.6719295,0.671865741722222,NA,33.9905308055556,0.368148981406389,0.488148981406389,0.856297962812778,0
2022-06-19 09:00:00,82.8688808333333,0.690277778333333,NA,35.3502808888889,0.0848236109630556,0.204823610963056,0.289647221926111,0
2022-06-19 10:00:00,84.5529721666667,0.749097220833333,NA,36.5732695277778,0.394539815916667,0.514539815916667,0.909079631833333,0
2022-06-19 11:00:00,86.4051191666667,0.715749999555556,NA,36.1748959777778,1.41650551705556,1.53650551705556,2.95301103411111,0
2022-06-19 12:00:00,88.0660756666667,0.803935185555556,NA,34.8398664166667,7.28602225083333,7.40602225083333,14.6920445016667,0
2022-06-19 13:00:00,88.577896,0.817685185,NA,33.2961365555556,13.7029136416667,13.8229136416667,27.5258272833333,0
2022-06-19 14:00:00,88.4089027777778,0.838972223277778,14.0032366666667,34.0226472777778,9.18552915128205,9.30552915128205,18.4910583025641,0
2022-06-19 15:00:00,88.7936586666667,0.838587961388889,12.2533332380952,32.4986001111111,8.00705552777778,8.12705552777778,16.1341110555556,0
2022-06-19 16:00:00,88.9296763333333,0.732384259444444,13.3024081666667,31.3983898388889,8.53168171111111,8.65168171111111,17.1833634222222,0
2022-06-19 17:00:00,88.6721031666667,0.769282407777778,14.3297422142857,31.4412168611111,9.16964005833333,9.28964005833333,18.4592801166667,0
2022-06-19 18:00:00,88.3451513333333,0.810486106111111,13.6958191666667,31.4514944444444,10.2366034,10.3566034,20.5932068,0
2022-06-19 19:00:00,88.4799385,0.736435185555556,18.1049534166667,31.5783736944444,9.81499096944444,9.93499096944444,19.7499819388889,0
2022-06-19 20:00:00,88.9674065,0.842907408166667,15.6862201428571,31.5429118611111,9.98193694888889,10.1019369488889,20.0838738977778,0
2022-06-19 21:00:00,89.6529635,0.699259259722222,NA,31.1854683888889,11.0165461611111,11.1365461611111,22.1530923222222,0
2022-06-19 22:00:00,89.9366253333333,0.771412035277778,17.3628657222222,30.9866943611111,10.7879304055556,10.9079304055556,21.6958608111111,0
2022-06-19 23:00:00,90.4024703333333,0.730009258722222,21.3499811111111,29.83104185,14.6358368194444,14.7558368194444,29.3916736388889,0
2022-06-20 00:00:00,89.9460693333333,0.733124999722222,24.6184633333333,29.7409503611111,13.9996992583333,14.1196992583333,28.1193985166667,0
2022-06-20 01:00:00,89.3907873333333,0.714606480555556,19.6783058333333,30.3000831111111,10.4831026194444,10.6031026194444,21.0862052388889,0
2022-06-20 02:00:00,89.2363535,0.649125000111111,18.7255783333333,29.0090614333333,12.2884967516667,12.4084967516667,24.6969935033333,0
2022-06-20 03:00:00,88.7795066666667,0.595208332777778,NA,28.8066635555556,12.5404506388889,12.6604506388889,25.2009012777778,0
2022-06-20 04:00:00,88.1173873333333,0.626365742777778,18.5333805625,28.91321125,12.585501418239,12.705501418239,25.291002836478,0
2022-06-20 05:00:00,87.230292,0.516296296388889,14.6530185277778,29.1957235277778,10.7634220380117,10.8834220380117,21.6468440760234,0
2022-06-20 06:00:00,86.7895423333333,0.554662036555556,10.5306945,28.6483643944444,10.6217721888889,10.7417721888889,21.3635443777778,0
2022-06-20 07:00:00,86.844166,0.63962963,13.2753331111111,27.9181676944444,11.4072729222222,11.5272729222222,22.9345458444444,0
2022-06-20 08:00:00,86.6818333333333,0.59949074,20.51647275,27.7670543888889,11.4591183083333,11.5791183083333,23.0382366166667,0
2022-06-20 09:00:00,92.4515821666667,0.645287036277778,19.9406116666667,26.6765609548023,12.6325405762712,12.7525405762712,25.3850811525424,0
2022-06-20 10:00:00,87.5297085,0.700740740555556,15.33563875,26.0260833333333,13.1514608643411,13.2714608643411,26.4229217286822,0
2022-06-20 11:00:00,89.9622166666667,0.654421296388889,10.4401385833333,26.4045848055556,12.1624426166667,12.2824426166667,24.4448852333333,0
2022-06-20 12:00:00,87.3679546666667,0.6772222225,NA,26.1566064611111,13.9702107138889,14.0902107138889,28.0604214277778,0
2022-06-20 13:00:00,86.4419301851852,0.742685186666667,29.2532775,27.3243213333333,15.1690788361111,15.2890788361111,30.4581576722222,0
2022-06-20 14:00:00,84.785476,0.821226858055556,16.7546383333333,28.6713593611111,14.7974689777778,14.9174689777778,29.7149379555556,0
2022-06-20 15:00:00,83.1886845,0.949990735388889,34.8055,27.7271709833333,17.9727187222222,18.0927187222222,36.0654374444444,0
2022-06-20 16:00:00,82.388423,1.14900462555556,24.6003216666667,26.396013,20.3363664416667,20.4563664416667,40.7927328833333,0
2022-06-20 17:00:00,78.8083191666667,0.987129621944444,17.06225,27.5745395277778,15.4481340666667,15.5681340666667,31.0162681333333,0
2022-06-20 18:00:00,76.2282661666667,0.931175931277778,27.8430331,25.7696590055556,15.5708498972222,15.6908498972222,31.2616997944444,0
2022-06-20 19:00:00,74.5889275,0.869537030277778,NA,21.8746068055556,22.1353674833333,22.2553674833333,44.3907349666667,0
2022-06-20 20:00:00,74.3753091666667,0.748611110555556,NA,20.5424563055556,22.5774135833333,22.6974135833333,45.2748271666667,0
2022-06-20 21:00:00,73.9524506666667,0.668171295944444,28.2985,22.5760084055556,18.5916774444444,18.7116774444444,37.3033548888889,0
2022-06-20 22:00:00,73.1854485,0.633495370277778,NA,21.6455268888889,17.1788853611111,17.2988853611111,34.4777707222222,0
2022-06-20 23:00:00,72.9446076666667,0.850486115277778,29.815945,18.7730875555556,26.3432965083333,26.4632965083333,52.8065930166667,0
2022-06-21 00:00:00,72.7720505,1.03674536638889,48.5601383333333,17.4320309388889,28.8873137888889,29.0073137888889,57.8946275777778,0
2022-06-21 01:00:00,72.3201998333333,0.952129631388889,29.0180491666667,16.5073611944444,26.0586485444444,26.1786485444444,52.2372970888889,0
2022-06-21 02:00:00,72.3011526666667,0.810347221944444,NA,16.5073186944444,27.3121294916667,27.4321294916667,54.7442589833333,0
2022-06-21 03:00:00,71.8971068333333,0.7072638915,21.334945,16.5203938777778,21.9494363583333,22.0694363583333,44.0188727166667,0
2022-06-21 04:00:00,71.9978875,0.949398145277778,23.4622662083333,15.6218381944444,30.0861025922333,30.2061025922333,60.2922051844667,0
2022-06-21 05:00:00,72.2355988333333,1.16837962194444,NA,14.4626834722222,35.5697365833333,35.6897365833333,71.2594731666667,0
2022-06-21 06:00:00,71.7335941666667,1.26924074888889,54.6918883333333,13.86397515,31.2496616,31.3696616,62.6193232,0
2022-06-21 07:00:00,71.0116133333333,1.32261574722222,NA,13.0204416555556,31.5121571111111,31.6321571111111,63.1443142222222,0
2022-06-21 08:00:00,70.8102541666667,1.11923609944444,NA,13.0630138333333,26.3335013972222,26.4535013972222,52.7870027944444,0
2022-06-21 09:00:00,71.2218425,1.12040277388889,NA,12.5583939305556,28.9037706666667,29.0237706666667,57.9275413333333,0
2022-06-21 10:00:00,71.6655855,1.34418981944444,43.8096666666667,12.9732300277778,29.00226825,29.12226825,58.1245365,0
2022-06-21 11:00:00,71.3773146666667,1.46900463055556,38.2836383333333,13.5491188611111,29.3216396583333,29.4416396583333,58.7632793166667,0
2022-06-21 12:00:00,71.5407242592593,1.65851851666667,42.719445,13.6148820333333,30.0817736388889,30.2017736388889,60.2835472777778,0
2022-06-21 13:00:00,71.927601,1.93615740833333,50.9883238888889,13.4972603194444,37.6389035,37.7589035,75.397807,0
2022-06-21 14:00:00,70.9300216666667,1.72016204166667,39.83628,14.8253280555556,31.352545,31.472545,62.82509,0
2022-06-21 15:00:00,71.8821618333333,1.60075001111111,39.62611,14.7850114916667,30.4399654777778,30.5599654777778,60.9999309555556,0
2022-06-21 16:00:00,74.115738,1.69694443055556,67.2664433333333,14.8220296583333,31.2645434722222,31.3845434722222,62.6490869444444,0
2022-06-21 17:00:00,74.5018106666667,1.84115740555556,50.7464261111111,14.4723257111111,42.0847169722222,42.2047169722222,84.2894339444444,0
2022-06-21 18:00:00,73.378309,1.90880555388889,NA,13.8426626638889,48.0426496,48.1626496,96.2052992,0
2022-06-21 19:00:00,74.4868421666667,1.92474537777778,83.3863883333333,15.2826734583333,46.327636075,46.447636075,92.77527215,0
2022-06-21 20:00:00,75.3467788333333,1.77055554444444,53.2617045833333,16.7873006944444,38.3340518611111,38.4540518611111,76.7881037222222,0
2022-06-21 21:00:00,74.8604113333333,1.47377777777778,48.673666,17.2510906277778,32.9860126916667,33.1060126916667,66.0920253833333,0
2022-06-21 22:00:00,74.9267933333333,1.49256944194444,45.5777233333333,16.4159153277778,36.9580033333333,37.0780033333333,74.0360066666667,0
2022-06-21 23:00:00,75.8298823333333,1.84136573611111,52.4382233333333,15.0863762083333,44.2167171111111,44.3367171111111,88.5534342222222,0
2022-06-22 00:00:00,74.8462521666667,1.61472221944444,25.4654716666667,15.7906144777778,33.3329664722222,33.4529664722222,66.7859329444444,0
2022-06-22 01:00:00,74.4345035,1.3857870325,33.76530625,17.29743425,25.1229626222222,25.2429626222222,50.3659252444444,0
2022-06-22 02:00:00,75.7915591666667,1.19534722972222,7.94405566666667,19.1168407777778,21.8450125222222,21.9650125222222,43.8100250444444,0
2022-06-22 03:00:00,76.4467473333333,1.01456018111111,25.6574946666667,20.0011671027778,22.5226918820748,22.6426918820748,45.1653837641497,0
2022-06-22 04:00:00,77.2002121666667,1.43525463888889,62.611945,18.2307379166667,33.08698125,33.20698125,66.2939625,0
2022-06-22 05:00:00,78.443074,1.80874999444444,NA,17.21256125,46.5204974166667,46.6404974166667,93.1609948333333,0
2022-06-22 06:00:00,78.4091413333333,1.67990277333333,56.9342783333333,17.7419781333333,39.6551398888889,39.7751398888889,79.4302797777778,0
2022-06-22 07:00:00,77.0424713333333,1.44296296111111,46.7467033333333,19.2275798888889,26.7507305916667,26.8707305916667,53.6214611833333,0
2022-06-22 08:00:00,75.2871228333333,1.25689815555556,26.0637961111111,20.0702545277778,15.2288295944444,15.3488295944444,30.5776591888889,0
2022-06-22 09:00:00,74.6876195,1.38467591666667,26.943260625,19.1497921388889,17.3246361764706,17.4446361764706,34.7692723529412,0
2022-06-22 10:00:00,73.4968571428571,0.888661227469136,0.17955555,21.1445845141243,NA,NA,NA,0
2022-06-22 11:00:00,NA,0.546482323333333,NA,21.0763536666667,NA,NA,NA,0
2022-06-22 12:00:00,NA,0.918957069444444,NA,21.4246746666667,NA,NA,NA,0
2022-06-22 13:00:00,NA,1.14517575944444,NA,19.4044543555556,NA,NA,NA,0
2022-06-22 14:00:00,NA,1.36512149444444,NA,19.2092247777778,NA,NA,NA,0
